Now: 05/06/2013 08:10:41
Battery Level: 1.4V
MiniSVP: S/N 31597
Site info: PANAREA
Calibrated: 04/01/2010
Latitude: 38.499979
Mode: P9.999993e-2
Tare: 10.154
Pressure units: m
30.797	16.561	1515.841
30.689	16.569	1515.911
30.579	16.582	1516.052
30.498	16.597	1516.017
30.385	16.618	1516.229
30.282	16.641	1516.442
30.188	16.669	1516.566
30.093	16.705	1516.682
29.991	16.745	1517.054
29.898	16.792	1517.123
29.799	16.843	1517.437
29.699	16.908	1517.592
29.589	16.979	1517.640
29.498	17.045	1517.709
29.398	17.122	1517.855
29.289	17.177	1517.955
29.189	17.221	1518.010
29.094	17.259	1518.057
28.982	17.274	1518.082
28.877	17.287	1518.107
28.789	17.297	1518.171
28.686	17.306	1518.188
28.590	17.315	1518.241
28.483	17.325	1518.239
28.391	17.335	1518.288
28.290	17.346	1518.315
28.193	17.356	1518.315
28.088	17.365	1518.311
27.985	17.372	1518.319
27.898	17.379	1518.322
27.790	17.386	1518.364
27.694	17.393	1518.391
27.597	17.400	1518.399
27.493	17.408	1518.438
27.393	17.417	1518.470
27.295	17.426	1518.509
27.197	17.435	1518.514
27.090	17.444	1518.525
26.990	17.450	1518.535
26.890	17.456	1518.537
26.790	17.460	1518.558
26.683	17.464	1518.546
26.585	17.469	1518.556
26.472	17.474	1518.628
26.389	17.486	1518.762
26.295	17.510	1519.149
26.185	17.549	1519.315
26.061	17.598	1519.579
25.989	17.649	1519.701
25.892	17.700	1519.772
25.789	17.747	1519.883
25.699	17.793	1519.933
25.589	17.835	1520.000
25.496	17.870	1520.018
25.399	17.898	1520.035
25.296	17.920	1520.077
25.192	17.938	1520.077
25.087	17.954	1520.081
24.988	17.967	1520.094
24.886	17.978	1520.103
24.799	17.987	1520.109
24.680	17.994	1520.128
24.589	18.001	1520.142
24.486	18.006	1520.157
24.397	18.014	1520.201
24.291	18.023	1520.213
24.197	18.032	1520.209
24.088	18.041	1520.221
23.996	18.048	1520.248
23.887	18.054	1520.269
23.788	18.061	1520.275
23.696	18.067	1520.293
23.587	18.072	1520.312
23.494	18.077	1520.325
