2018-01-04,12:03:45.51,1538.487,1.66,26.822,34.780,1022.616,1538.48
2018-01-04,12:03:45.57,1538.494,1.67,26.820,34.792,1022.625,1538.49
2018-01-04,12:03:45.64,1538.490,1.69,26.818,34.791,1022.625,1538.48
2018-01-04,12:03:45.70,1538.492,1.69,26.815,34.800,1022.633,1538.48
2018-01-04,12:03:45.76,1538.487,1.71,26.812,34.803,1022.637,1538.48
2018-01-04,12:03:45.82,1538.490,1.74,26.809,34.810,1022.643,1538.48
2018-01-04,12:03:45.89,1538.498,1.76,26.808,34.820,1022.651,1538.49
2018-01-04,12:03:45.95,1538.497,1.77,26.808,34.820,1022.651,1538.49
2018-01-04,12:03:46.01,1538.489,1.79,26.810,34.806,1022.640,1538.48
2018-01-04,12:03:46.07,1538.495,1.85,26.811,34.810,1022.643,1538.49
2018-01-04,12:03:46.14,1538.498,1.88,26.812,34.810,1022.642,1538.49
2018-01-04,12:03:46.21,1538.500,1.90,26.812,34.812,1022.644,1538.49
2018-01-04,12:03:46.27,1538.504,1.94,26.812,34.815,1022.647,1538.50
2018-01-04,12:03:46.33,1538.505,1.96,26.813,34.813,1022.645,1538.50
2018-01-04,12:03:46.39,1538.505,1.98,26.814,34.810,1022.643,1538.50
2018-01-04,12:03:46.46,1538.507,2.03,26.815,34.811,1022.643,1538.50
2018-01-04,12:03:46.52,1538.511,2.07,26.815,34.813,1022.645,1538.50
2018-01-04,12:03:46.58,1538.508,2.12,26.815,34.810,1022.643,1538.50
2018-01-04,12:03:46.64,1538.507,2.14,26.815,34.809,1022.642,1538.50
2018-01-04,12:03:46.71,1538.556,2.19,26.815,34.853,1022.675,1538.55
2018-01-04,12:03:46.77,1538.552,2.22,26.815,34.847,1022.671,1538.54
2018-01-04,12:03:46.84,1538.555,2.26,26.819,34.841,1022.666,1538.55
2018-01-04,12:03:46.91,1538.541,2.30,26.826,34.813,1022.643,1538.53
2018-01-04,12:03:46.97,1538.552,2.32,26.839,34.794,1022.624,1538.54
2018-01-04,12:03:47.03,1538.549,2.34,26.845,34.780,1022.611,1538.54
2018-01-04,12:03:47.09,1538.544,2.37,26.842,34.780,1022.613,1538.54
2018-01-04,12:03:47.16,1538.541,2.40,26.839,34.782,1022.615,1538.53
2018-01-04,12:03:47.22,1538.545,2.42,26.838,34.792,1022.623,1538.54
2018-01-04,12:03:47.28,1538.537,2.45,26.837,34.784,1022.618,1538.53
2018-01-04,12:03:47.34,1538.547,2.47,26.836,34.796,1022.627,1538.54
2018-01-04,12:03:47.41,1538.537,2.48,26.835,34.787,1022.621,1538.53
2018-01-04,12:03:47.47,1538.540,2.49,26.834,34.793,1022.625,1538.53
2018-01-04,12:03:47.53,1538.555,2.52,26.834,34.806,1022.636,1538.55
2018-01-04,12:03:47.60,1538.548,2.53,26.833,34.802,1022.633,1538.54
2018-01-04,12:03:47.67,1538.547,2.53,26.832,34.802,1022.633,1538.54
2018-01-04,12:03:47.73,1538.552,2.54,26.832,34.807,1022.637,1538.54
2018-01-04,12:03:47.79,1538.550,2.56,26.833,34.802,1022.633,1538.54
2018-01-04,12:03:47.85,1538.548,2.57,26.832,34.803,1022.634,1538.54
2018-01-04,12:03:47.92,1538.547,2.55,26.832,34.802,1022.633,1538.54
2018-01-04,12:03:47.98,1538.538,2.53,26.832,34.795,1022.628,1538.53
2018-01-04,12:03:48.04,1538.532,2.56,26.831,34.789,1022.624,1538.52
2018-01-04,12:03:48.10,1538.527,2.55,26.829,34.788,1022.623,1538.52
2018-01-04,12:03:48.16,1538.540,2.54,26.828,34.804,1022.636,1538.53
2018-01-04,12:03:48.23,1538.536,2.52,26.827,34.801,1022.633,1538.53
2018-01-04,12:03:48.36,1538.528,2.47,26.823,34.805,1022.638,1538.52
2018-01-04,12:03:48.42,1538.519,2.46,26.821,34.800,1022.635,1538.51
2018-01-04,12:03:48.48,1538.508,2.43,26.821,34.791,1022.628,1538.50
2018-01-04,12:03:48.55,1538.509,2.40,26.825,34.783,1022.620,1538.50
2018-01-04,12:03:48.61,1538.525,2.38,26.828,34.792,1022.626,1538.52
2018-01-04,12:03:48.67,1538.527,2.36,26.828,34.793,1022.627,1538.52
2018-01-04,12:03:48.73,1538.523,2.33,26.828,34.791,1022.625,1538.51
2018-01-04,12:03:48.80,1538.516,2.31,26.828,34.784,1022.620,1538.51
2018-01-04,12:03:48.86,1538.515,2.29,26.828,34.785,1022.620,1538.51
2018-01-04,12:03:48.92,1538.508,2.28,26.828,34.778,1022.615,1538.50
2018-01-04,12:03:48.98,1538.505,2.25,26.825,34.783,1022.620,1538.50
2018-01-04,12:03:49.06,1538.507,2.23,26.817,34.801,1022.635,1538.50
2018-01-04,12:03:49.12,1538.501,2.22,26.813,34.805,1022.640,1538.49
2018-01-04,12:03:49.18,1538.499,2.20,26.812,34.807,1022.642,1538.49
2018-01-04,12:03:49.24,1538.497,2.20,26.811,34.805,1022.641,1538.49
2018-01-04,12:03:49.30,1538.491,2.17,26.809,34.805,1022.641,1538.48
2018-01-04,12:03:49.37,1538.490,2.17,26.808,34.806,1022.642,1538.48
2018-01-04,12:03:49.43,1538.488,2.17,26.807,34.806,1022.642,1538.48
2018-01-04,12:03:49.49,1538.490,2.16,26.807,34.807,1022.643,1538.48
2018-01-04,12:03:49.55,1538.493,2.17,26.807,34.810,1022.645,1538.48
2018-01-04,12:03:49.62,1538.498,2.16,26.807,34.814,1022.649,1538.49
2018-01-04,12:03:49.68,1538.482,2.14,26.807,34.801,1022.639,1538.47
2018-01-04,12:03:49.74,1538.488,2.12,26.807,34.807,1022.643,1538.48
2018-01-04,12:03:49.82,1538.487,2.14,26.806,34.807,1022.643,1538.48
2018-01-04,12:03:49.88,1538.492,2.14,26.806,34.813,1022.648,1538.48
2018-01-04,12:03:49.94,1538.488,2.13,26.806,34.809,1022.644,1538.48
2018-01-04,12:03:50.00,1538.494,2.11,26.806,34.813,1022.648,1538.48
2018-01-04,12:03:50.06,1538.491,2.11,26.807,34.810,1022.645,1538.48
2018-01-04,12:03:50.12,1538.492,2.10,26.806,34.813,1022.648,1538.48
2018-01-04,12:03:50.19,1538.486,2.09,26.806,34.807,1022.643,1538.48
2018-01-04,12:03:50.25,1538.487,2.09,26.806,34.809,1022.644,1538.48
2018-01-04,12:03:50.31,1538.483,2.09,26.806,34.804,1022.641,1538.47
2018-01-04,12:03:50.37,1538.488,2.09,26.806,34.810,1022.645,1538.48
2018-01-04,12:03:50.44,1538.486,2.07,26.806,34.807,1022.643,1538.48
2018-01-04,12:03:50.51,1538.486,2.07,26.806,34.807,1022.643,1538.48
2018-01-04,12:03:50.57,1538.489,2.08,26.806,34.810,1022.645,1538.48
2018-01-04,12:03:50.64,1538.487,2.07,26.807,34.805,1022.641,1538.48
2018-01-04,12:03:50.70,1538.495,2.05,26.807,34.813,1022.648,1538.49
2018-01-04,12:03:50.76,1538.497,2.05,26.806,34.818,1022.651,1538.49
2018-01-04,12:03:50.82,1538.499,2.04,26.807,34.818,1022.651,1538.49
2018-01-04,12:03:50.88,1538.498,2.04,26.808,34.815,1022.648,1538.49
2018-01-04,12:03:50.94,1538.491,2.03,26.808,34.809,1022.644,1538.48
2018-01-04,12:03:51.01,1538.490,2.02,26.808,34.808,1022.643,1538.48
2018-01-04,12:03:51.07,1538.498,2.01,26.808,34.817,1022.650,1538.49
2018-01-04,12:03:51.13,1538.505,1.99,26.808,34.821,1022.653,1538.49
2018-01-04,12:03:51.21,1538.502,1.98,26.808,34.820,1022.652,1538.49
2018-01-04,12:03:51.27,1538.494,1.97,26.807,34.814,1022.647,1538.48
2018-01-04,12:03:51.33,1538.497,1.96,26.808,34.815,1022.648,1538.49
2018-01-04,12:03:51.39,1538.504,1.95,26.809,34.820,1022.651,1538.49
2018-01-04,12:03:51.46,1538.501,1.93,26.811,34.813,1022.645,1538.49
2018-01-04,12:03:51.52,1538.497,1.91,26.813,34.806,1022.639,1538.49
2018-01-04,12:03:51.58,1538.496,1.90,26.815,34.802,1022.636,1538.49
2018-01-04,12:03:51.64,1538.493,1.88,26.815,34.799,1022.634,1538.48
2018-01-04,12:03:51.71,1538.503,1.88,26.815,34.809,1022.641,1538.49
2018-01-04,12:03:51.77,1538.503,1.87,26.815,34.808,1022.640,1538.49
2018-01-04,12:03:51.83,1538.494,1.86,26.815,34.801,1022.635,1538.49
2018-01-04,12:03:51.89,1538.490,1.85,26.815,34.797,1022.632,1538.48
2018-01-04,12:03:51.96,1538.497,1.85,26.814,34.806,1022.639,1538.49
2018-01-04,12:03:52.03,1538.495,1.84,26.812,34.808,1022.641,1538.49
2018-01-04,12:03:52.09,1538.498,1.81,26.811,34.813,1022.645,1538.49
2018-01-04,12:03:52.15,1538.483,1.81,26.811,34.798,1022.634,1538.47
2018-01-04,12:03:52.21,1538.489,1.79,26.810,34.806,1022.640,1538.48
2018-01-04,12:03:52.28,1538.486,1.79,26.809,34.804,1022.639,1538.48
2018-01-04,12:03:52.34,1538.484,1.78,26.809,34.804,1022.639,1538.48
2018-01-04,12:03:52.40,1538.483,1.79,26.809,34.801,1022.637,1538.47
2018-01-04,12:03:52.46,1538.486,1.80,26.809,34.804,1022.639,1538.48
2018-01-04,12:03:52.53,1538.474,1.80,26.807,34.798,1022.635,1538.47
2018-01-04,12:03:52.59,1538.481,1.80,26.806,34.807,1022.642,1538.47
2018-01-04,12:03:52.66,1538.481,1.80,26.805,34.809,1022.644,1538.47
2018-01-04,12:03:52.73,1538.477,1.79,26.805,34.805,1022.641,1538.47
2018-01-04,12:03:52.79,1538.481,1.81,26.805,34.809,1022.643,1538.47
2018-01-04,12:03:52.85,1538.478,1.81,26.805,34.806,1022.642,1538.47
2018-01-04,12:03:52.91,1538.477,1.80,26.805,34.805,1022.641,1538.47
2018-01-04,12:03:52.97,1538.479,1.83,26.805,34.806,1022.642,1538.47
2018-01-04,12:03:53.03,1538.481,1.82,26.805,34.809,1022.643,1538.47
2018-01-04,12:03:53.10,1538.475,1.83,26.804,34.805,1022.641,1538.47
2018-01-04,12:03:53.16,1538.478,1.85,26.804,34.808,1022.643,1538.47
2018-01-04,12:03:53.22,1538.482,1.85,26.805,34.810,1022.644,1538.47
2018-01-04,12:03:53.28,1538.479,1.86,26.804,34.807,1022.643,1538.47
2018-01-04,12:03:53.35,1538.480,1.87,26.805,34.806,1022.641,1538.47
2018-01-04,12:03:53.42,1538.487,1.87,26.806,34.811,1022.645,1538.48
2018-01-04,12:03:53.48,1538.483,1.88,26.806,34.807,1022.642,1538.47
2018-01-04,12:03:53.55,1538.484,1.89,26.806,34.809,1022.644,1538.48
2018-01-04,12:03:53.61,1538.482,1.92,26.806,34.806,1022.641,1538.47
2018-01-04,12:03:53.67,1538.482,1.94,26.806,34.806,1022.641,1538.47
2018-01-04,12:03:53.73,1538.482,1.95,26.806,34.805,1022.641,1538.47
2018-01-04,12:03:53.79,1538.476,1.97,26.807,34.797,1022.635,1538.47
2018-01-04,12:03:53.85,1538.484,1.99,26.806,34.807,1022.643,1538.48
2018-01-04,12:03:53.92,1538.490,2.01,26.806,34.811,1022.646,1538.48
2018-01-04,12:03:53.98,1538.485,2.04,26.806,34.806,1022.642,1538.47
2018-01-04,12:03:54.04,1538.485,2.05,26.806,34.807,1022.643,1538.48
2018-01-04,12:03:54.12,1538.485,2.05,26.807,34.805,1022.641,1538.48
2018-01-04,12:03:54.18,1538.485,2.07,26.807,34.805,1022.641,1538.48
2018-01-04,12:03:54.24,1538.481,2.10,26.807,34.800,1022.638,1538.47
2018-01-04,12:03:54.30,1538.488,2.13,26.807,34.807,1022.643,1538.48
2018-01-04,12:03:54.37,1538.486,2.17,26.807,34.803,1022.640,1538.48
2018-01-04,12:03:54.43,1538.491,2.17,26.807,34.807,1022.643,1538.48
2018-01-04,12:03:54.49,1538.489,2.18,26.807,34.807,1022.643,1538.48
2018-01-04,12:03:54.55,1538.495,2.19,26.807,34.811,1022.646,1538.49
2018-01-04,12:03:54.61,1538.496,2.21,26.807,34.812,1022.647,1538.49
2018-01-04,12:03:54.67,1538.494,2.22,26.807,34.810,1022.646,1538.48
2018-01-04,12:03:54.74,1538.492,2.24,26.807,34.809,1022.645,1538.48
2018-01-04,12:03:54.81,1538.494,2.24,26.807,34.810,1022.645,1538.48
2018-01-04,12:03:54.87,1538.486,2.25,26.807,34.803,1022.640,1538.48
2018-01-04,12:03:54.94,1538.492,2.27,26.807,34.809,1022.645,1538.48
2018-01-04,12:03:55.00,1538.490,2.25,26.807,34.807,1022.643,1538.48
2018-01-04,12:03:55.06,1538.488,2.25,26.807,34.805,1022.642,1538.48
2018-01-04,12:03:55.12,1538.491,2.27,26.807,34.806,1022.643,1538.48
2018-01-04,12:03:55.19,1538.487,2.26,26.807,34.803,1022.640,1538.48
2018-01-04,12:03:55.25,1538.486,2.27,26.807,34.802,1022.640,1538.48
2018-01-04,12:03:55.31,1538.486,2.26,26.806,34.805,1022.642,1538.48
2018-01-04,12:03:55.37,1538.499,2.25,26.807,34.815,1022.650,1538.49
2018-01-04,12:03:55.43,1538.493,2.24,26.807,34.809,1022.645,1538.48
2018-01-04,12:03:55.50,1538.499,2.23,26.807,34.817,1022.651,1538.49
2018-01-04,12:03:55.57,1538.492,2.22,26.807,34.810,1022.645,1538.48
2018-01-04,12:03:55.63,1538.492,2.23,26.808,34.806,1022.643,1538.48
2018-01-04,12:03:55.69,1538.499,2.19,26.809,34.811,1022.646,1538.49
2018-01-04,12:03:55.76,1538.496,2.17,26.810,34.807,1022.642,1538.49
2018-01-04,12:03:55.82,1538.496,2.14,26.809,34.809,1022.644,1538.49
2018-01-04,12:03:55.88,1538.498,2.14,26.808,34.814,1022.648,1538.49
2018-01-04,12:03:55.94,1538.485,2.11,26.808,34.802,1022.639,1538.48
2018-01-04,12:03:56.01,1538.490,2.07,26.809,34.804,1022.640,1538.48
2018-01-04,12:03:56.07,1538.490,2.04,26.809,34.804,1022.640,1538.48
2018-01-04,12:03:56.13,1538.494,2.03,26.808,34.811,1022.645,1538.48
2018-01-04,12:03:56.19,1538.498,1.99,26.809,34.813,1022.647,1538.49
2018-01-04,12:03:56.26,1538.497,1.96,26.810,34.811,1022.644,1538.49
2018-01-04,12:03:56.33,1538.493,1.93,26.810,34.808,1022.642,1538.48
2018-01-04,12:03:56.39,1538.482,1.89,26.810,34.799,1022.635,1538.47
2018-01-04,12:03:56.45,1538.483,1.86,26.811,34.797,1022.633,1538.47
2018-01-04,12:03:56.51,1538.480,1.82,26.810,34.798,1022.634,1538.47
2018-01-04,12:03:56.58,1538.482,1.76,26.810,34.800,1022.635,1538.47
2018-01-04,12:03:56.64,1538.483,1.72,26.810,34.802,1022.636,1538.47
2018-01-04,12:03:56.70,1538.483,1.70,26.811,34.800,1022.635,1538.47
2018-01-04,12:03:56.76,1538.490,1.65,26.810,34.809,1022.641,1538.48
2018-01-04,12:03:56.83,1538.532,1.63,26.810,34.850,1022.672,1538.52
2018-01-04,12:03:56.89,1538.489,1.59,26.811,34.808,1022.640,1538.48
2018-01-04,12:03:56.96,1538.488,1.53,26.811,34.808,1022.640,1538.48
2018-01-04,12:03:57.03,1538.486,1.51,26.812,34.805,1022.637,1538.48
2018-01-04,12:03:57.09,1538.485,1.46,26.812,34.805,1022.637,1538.48
2018-01-04,12:03:57.15,1538.483,1.42,26.813,34.801,1022.633,1538.47
2018-01-04,12:03:57.21,1538.475,1.39,26.812,34.797,1022.631,1538.47
2018-01-04,12:03:57.27,1538.477,1.36,26.811,34.800,1022.633,1538.47
2018-01-04,12:03:57.33,1538.478,1.32,26.812,34.801,1022.633,1538.47
2018-01-04,12:03:57.40,1538.597,1.28,26.812,34.913,1022.718,1538.59
2018-01-04,12:03:57.46,1538.563,1.24,26.812,34.882,1022.694,1538.56
2018-01-04,12:03:57.52,1538.481,1.21,26.812,34.805,1022.636,1538.47
2018-01-04,12:03:57.58,1538.481,1.18,26.812,34.805,1022.636,1538.47
2018-01-04,12:03:57.65,1538.492,1.17,26.812,34.816,1022.644,1538.48
2018-01-04,12:03:57.72,1538.482,1.17,26.812,34.807,1022.637,1538.47
2018-01-04,12:03:57.78,1538.495,1.15,26.811,34.822,1022.649,1538.49
2018-01-04,12:03:57.85,1538.498,1.16,26.812,34.821,1022.648,1538.49
2018-01-04,12:03:57.91,1538.501,1.18,26.812,34.823,1022.649,1538.49
2018-01-04,12:03:57.97,1538.497,1.22,26.813,34.817,1022.645,1538.49
2018-01-04,12:03:58.03,1538.495,1.21,26.814,34.813,1022.642,1538.49
2018-01-04,12:03:58.10,1538.484,1.23,26.816,34.797,1022.629,1538.48
2018-01-04,12:03:58.16,1538.473,1.26,26.818,34.783,1022.617,1538.46
2018-01-04,12:03:58.22,1538.477,1.31,26.817,34.787,1022.621,1538.47
2018-01-04,12:03:58.28,1538.467,1.33,26.815,34.782,1022.618,1538.46
