[cast header]
2018-04-11,17:23:43.67,1531.317,0000.91,007.43
2018-04-11,17:23:43.71,1531.332,0000.91,007.43
2018-04-11,17:23:43.75,1531.304,0000.93,007.43
2018-04-11,17:23:43.81,1531.331,0000.95,007.40
2018-04-11,17:23:43.85,1531.327,0000.93,007.43
2018-04-11,17:23:43.89,1531.275,0000.95,007.43
2018-04-11,17:23:43.94,1531.388,0000.93,007.43
2018-04-11,17:23:43.98,1531.381,0000.91,007.43
2018-04-11,17:23:44.02,1531.328,0000.91,007.43
2018-04-11,17:23:44.07,1531.344,0000.91,007.43
2018-04-11,17:23:44.11,1531.346,0000.95,007.43
2018-04-11,17:23:44.15,1531.341,0000.95,007.43
2018-04-11,17:23:44.19,1531.332,0000.91,007.43
2018-04-11,17:23:44.24,1531.342,0000.95,007.43
2018-04-11,17:23:44.28,1531.345,0000.97,007.43
2018-04-11,17:23:44.32,1531.344,0000.95,007.43
2018-04-11,17:23:44.38,1531.337,0000.93,007.40
2018-04-11,17:23:44.42,1531.344,0000.89,007.43
2018-04-11,17:23:44.46,1531.347,0000.87,007.43
2018-04-11,17:23:44.51,1531.355,0000.87,007.43
2018-04-11,17:23:44.55,1531.351,0000.91,007.43
2018-04-11,17:23:44.59,1531.337,0000.95,007.43
2018-04-11,17:23:44.64,1531.344,0000.89,007.43
2018-04-11,17:23:44.68,1531.331,0000.89,007.43
2018-04-11,17:23:44.73,1531.330,0000.89,007.43
2018-04-11,17:23:44.77,1531.328,0000.87,007.43
2018-04-11,17:23:44.81,1531.327,0000.89,007.43
2018-04-11,17:23:44.85,1531.327,0000.87,007.43
2018-04-11,17:23:44.90,1531.328,0000.87,007.43
2018-04-11,17:23:44.94,1531.333,0000.89,007.43
2018-04-11,17:23:45.00,1531.337,0000.86,007.40
2018-04-11,17:23:45.04,1531.359,0000.87,007.43
2018-04-11,17:23:45.08,1531.341,0000.89,007.43
2018-04-11,17:23:45.12,1531.316,0000.87,007.43
2018-04-11,17:23:45.17,1531.316,0000.87,007.43
2018-04-11,17:23:45.21,1531.319,0000.87,007.43
2018-04-11,17:23:45.25,1531.316,0000.87,007.43
2018-04-11,17:23:45.30,1531.317,0000.87,007.43
2018-04-11,17:23:45.34,1531.328,0000.89,007.43
2018-04-11,17:23:45.38,1531.324,0000.93,007.43
2018-04-11,17:23:45.42,1531.313,0000.91,007.43
2018-04-11,17:23:45.47,1531.322,0000.89,007.43
2018-04-11,17:23:45.51,1531.315,0000.89,007.43
2018-04-11,17:23:45.55,1531.319,0000.91,007.43
2018-04-11,17:23:45.61,1531.316,0000.89,007.40
2018-04-11,17:23:45.65,1531.324,0000.91,007.43
2018-04-11,17:23:45.69,1531.318,0000.95,007.43
2018-04-11,17:23:45.74,1531.325,0000.93,007.43
2018-04-11,17:23:45.78,1531.319,0000.93,007.43
2018-04-11,17:23:45.82,1531.308,0000.93,007.43
2018-04-11,17:23:45.87,1531.318,0000.93,007.43
2018-04-11,17:23:45.91,1531.322,0000.93,007.43
2018-04-11,17:23:45.96,1531.323,0000.91,007.43
2018-04-11,17:23:46.00,1531.323,0000.91,007.43
2018-04-11,17:23:46.04,1531.314,0000.91,007.43
2018-04-11,17:23:46.08,1531.324,0000.87,007.43
2018-04-11,17:23:46.13,1531.324,0000.87,007.43
2018-04-11,17:23:46.17,1531.318,0000.89,007.43
2018-04-11,17:23:46.23,1531.325,0000.91,007.40
2018-04-11,17:23:46.27,1531.315,0000.91,007.43
2018-04-11,17:23:46.31,1531.324,0000.91,007.43
2018-04-11,17:23:46.35,1531.322,0000.95,007.43
2018-04-11,17:23:46.40,1531.320,0000.93,007.43
2018-04-11,17:23:46.44,1531.317,0000.91,007.43
2018-04-11,17:23:46.48,1531.318,0000.91,007.43
2018-04-11,17:23:46.53,1531.328,0000.89,007.43
2018-04-11,17:23:46.57,1531.324,0000.89,007.43
2018-04-11,17:23:46.61,1531.321,0000.91,007.43
2018-04-11,17:23:46.66,1531.318,0000.89,007.43
2018-04-11,17:23:46.70,1531.320,0000.89,007.43
2018-04-11,17:23:46.74,1531.326,0000.93,007.43
2018-04-11,17:23:46.78,1531.314,0000.91,007.43
2018-04-11,17:23:46.84,1531.317,0000.93,007.40
2018-04-11,17:23:46.89,1531.317,0000.93,007.43
2018-04-11,17:23:46.93,1531.320,0000.93,007.43
2018-04-11,17:23:46.97,1531.324,0000.93,007.43
2018-04-11,17:23:47.01,1531.324,0000.95,007.43
2018-04-11,17:23:47.06,1531.326,0000.93,007.43
2018-04-11,17:23:47.10,1531.330,0000.91,007.43
2018-04-11,17:23:47.14,1531.321,0000.91,007.43
2018-04-11,17:23:47.19,1531.328,0000.89,007.43
2018-04-11,17:23:47.23,1531.328,0000.91,007.43
2018-04-11,17:23:47.27,1531.321,0000.89,007.43
2018-04-11,17:23:47.32,1531.319,0000.87,007.43
2018-04-11,17:23:47.36,1531.320,0000.87,007.43
2018-04-11,17:23:47.40,1531.321,0000.87,007.43
2018-04-11,17:23:47.46,1531.321,0000.89,007.40
2018-04-11,17:23:47.50,1531.317,0000.91,007.43
2018-04-11,17:23:47.54,1531.318,0000.89,007.43
2018-04-11,17:23:47.58,1531.317,0000.87,007.43
2018-04-11,17:23:47.63,1531.313,0000.86,007.43
2018-04-11,17:23:47.67,1531.310,0000.84,007.43
2018-04-11,17:23:47.71,1531.309,0000.89,007.43
2018-04-11,17:23:47.76,1531.321,0000.91,007.43
2018-04-11,17:23:47.80,1531.318,0000.87,007.43
2018-04-11,17:23:47.84,1531.314,0000.91,007.43
2018-04-11,17:23:47.89,1531.311,0000.91,007.43
2018-04-11,17:23:47.93,1531.301,0000.89,007.43
2018-04-11,17:23:47.98,1531.309,0000.87,007.43
2018-04-11,17:23:48.02,1531.314,0000.86,007.43
2018-04-11,17:23:48.07,1531.319,0000.87,007.40
2018-04-11,17:23:48.12,1531.314,0000.93,007.43
2018-04-11,17:23:48.16,1531.318,0000.91,007.43
2018-04-11,17:23:48.20,1531.317,0000.89,007.43
2018-04-11,17:23:48.25,1531.318,0000.97,007.43
2018-04-11,17:23:48.29,1531.321,0000.97,007.43
2018-04-11,17:23:48.33,1531.319,0000.93,007.43
2018-04-11,17:23:48.37,1531.315,0000.91,007.43
2018-04-11,17:23:48.42,1531.319,0000.93,007.43
2018-04-11,17:23:48.46,1531.320,0000.95,007.43
2018-04-11,17:23:48.50,1531.319,0000.95,007.43
2018-04-11,17:23:48.55,1531.318,0000.97,007.43
2018-04-11,17:23:48.59,1531.322,0000.95,007.43
2018-04-11,17:23:48.64,1531.318,0000.95,007.40
2018-04-11,17:23:48.69,1531.312,0000.93,007.43
2018-04-11,17:23:48.73,1531.320,0000.93,007.43
2018-04-11,17:23:48.77,1531.317,0000.97,007.43
2018-04-11,17:23:48.82,1531.316,0001.03,007.43
2018-04-11,17:23:48.86,1531.318,0000.99,007.43
2018-04-11,17:23:48.90,1531.321,0000.97,007.43
2018-04-11,17:23:48.95,1531.315,0000.97,007.43
2018-04-11,17:23:48.99,1531.318,0000.99,007.43
2018-04-11,17:23:49.03,1531.313,0000.97,007.43
2018-04-11,17:23:49.08,1531.314,0000.93,007.43
2018-04-11,17:23:49.12,1531.314,0000.95,007.43
2018-04-11,17:23:49.16,1531.312,0000.99,007.43
2018-04-11,17:23:49.21,1531.317,0000.93,007.43
2018-04-11,17:23:49.26,1531.323,0000.95,007.40
2018-04-11,17:23:49.30,1531.309,0000.97,007.43
2018-04-11,17:23:49.35,1531.304,0000.91,007.43
2018-04-11,17:23:49.39,1531.297,0000.89,007.43
2018-04-11,17:23:49.43,1531.295,0000.97,007.43
2018-04-11,17:23:49.48,1531.293,0000.95,007.43
2018-04-11,17:23:49.52,1531.286,0000.93,007.43
2018-04-11,17:23:49.56,1531.281,0000.95,007.43
2018-04-11,17:23:49.60,1531.283,0000.95,007.43
2018-04-11,17:23:49.65,1531.281,0000.93,007.43
2018-04-11,17:23:49.69,1531.283,0000.93,007.43
2018-04-11,17:23:49.73,1531.281,0000.91,007.43
2018-04-11,17:23:49.78,1531.287,0000.91,007.43
2018-04-11,17:23:49.82,1531.280,0000.91,007.43
2018-04-11,17:23:49.87,1531.288,0000.87,007.40
2018-04-11,17:23:49.92,1531.285,0000.89,007.43
2018-04-11,17:23:49.96,1531.287,0000.89,007.43
2018-04-11,17:23:50.00,1531.300,0000.89,007.43
2018-04-11,17:23:50.05,1531.295,0000.89,007.43
2018-04-11,17:23:50.09,1531.294,0000.91,007.43
2018-04-11,17:23:50.13,1531.294,0000.91,007.43
2018-04-11,17:23:50.17,1531.288,0000.91,007.43
2018-04-11,17:23:50.22,1531.295,0000.91,007.43
2018-04-11,17:23:50.26,1531.292,0000.89,007.43
2018-04-11,17:23:50.30,1531.301,0000.87,007.43
2018-04-11,17:23:50.35,1531.302,0000.91,007.43
2018-04-11,17:23:50.39,1531.301,0000.91,007.43
2018-04-11,17:23:50.43,1531.305,0000.91,007.43
2018-04-11,17:23:50.49,1531.311,0000.93,007.40
2018-04-11,17:23:50.53,1531.315,0000.93,007.43
2018-04-11,17:23:50.58,1531.315,0000.95,007.43
2018-04-11,17:23:50.62,1531.326,0000.91,007.43
2018-04-11,17:23:50.66,1531.323,0000.93,007.43
2018-04-11,17:23:50.71,1531.311,0000.99,007.43
2018-04-11,17:23:50.75,1531.311,0000.97,007.43
2018-04-11,17:23:50.79,1531.316,0000.93,007.43
2018-04-11,17:23:50.83,1531.317,0000.93,007.43
2018-04-11,17:23:50.88,1531.315,0000.95,007.43
2018-04-11,17:23:50.92,1531.313,0000.95,007.43
2018-04-11,17:23:50.96,1531.301,0000.91,007.43
2018-04-11,17:23:51.01,1531.307,0000.93,007.43
2018-04-11,17:23:51.05,1531.309,0000.97,007.43
2018-04-11,17:23:51.10,1531.308,0000.95,007.40
2018-04-11,17:23:51.15,1531.308,0000.93,007.43
2018-04-11,17:23:51.19,1531.305,0000.95,007.43
2018-04-11,17:23:51.23,1531.310,0000.95,007.43
2018-04-11,17:23:51.28,1531.303,0000.95,007.43
2018-04-11,17:23:51.32,1531.310,0000.91,007.43
2018-04-11,17:23:51.36,1531.307,0000.91,007.43
2018-04-11,17:23:51.41,1531.304,0000.97,007.43
2018-04-11,17:23:51.45,1531.313,0000.99,007.43
2018-04-11,17:23:51.49,1531.313,0000.97,007.43
2018-04-11,17:23:51.53,1531.311,0000.95,007.43
2018-04-11,17:23:51.58,1531.315,0000.95,007.43
2018-04-11,17:23:51.62,1531.316,0000.95,007.43
2018-04-11,17:23:51.66,1531.312,0000.95,007.43
2018-04-11,17:23:51.73,1531.317,0000.97,007.40
2018-04-11,17:23:51.77,1531.312,0000.97,007.43
2018-04-11,17:23:51.81,1531.321,0000.97,007.43
2018-04-11,17:23:51.85,1531.316,0000.95,007.43
2018-04-11,17:23:51.90,1531.314,0000.91,007.43
2018-04-11,17:23:51.94,1531.312,0000.91,007.43
2018-04-11,17:23:51.98,1531.313,0000.89,007.43
2018-04-11,17:23:52.03,1531.316,0000.89,007.43
2018-04-11,17:23:52.07,1531.320,0000.89,007.43
2018-04-11,17:23:52.11,1531.320,0000.89,007.43
2018-04-11,17:23:52.16,1531.319,0000.91,007.43
2018-04-11,17:23:52.20,1531.318,0000.87,007.43
2018-04-11,17:23:52.24,1531.317,0000.86,007.43
2018-04-11,17:23:52.30,1531.312,0000.89,007.40
2018-04-11,17:23:52.34,1531.318,0000.87,007.43
2018-04-11,17:23:52.38,1531.316,0000.84,007.43
2018-04-11,17:23:52.42,1531.313,0000.82,007.43
2018-04-11,17:23:52.47,1531.308,0000.84,007.43
2018-04-11,17:23:52.51,1531.314,0000.84,007.43
2018-04-11,17:23:52.55,1531.310,0000.86,007.43
2018-04-11,17:23:52.60,1531.308,0000.84,007.43
2018-04-11,17:23:52.64,1531.310,0000.84,007.43
2018-04-11,17:23:52.68,1531.308,0000.86,007.43
2018-04-11,17:23:52.73,1531.313,0000.86,007.43
2018-04-11,17:23:52.77,1531.308,0000.82,007.43
2018-04-11,17:23:52.81,1531.309,0000.82,007.43
2018-04-11,17:23:52.85,1531.304,0000.86,007.43
2018-04-11,17:23:52.91,1531.311,0000.86,007.40
2018-04-11,17:23:52.96,1531.304,0000.86,007.43
2018-04-11,17:23:53.00,1531.313,0000.87,007.43
2018-04-11,17:23:53.04,1531.309,0000.86,007.43
2018-04-11,17:23:53.08,1531.310,0000.84,007.43
2018-04-11,17:23:53.13,1531.297,0000.87,007.43
2018-04-11,17:23:53.17,1531.304,0000.87,007.43
2018-04-11,17:23:53.21,1531.301,0000.87,007.43
2018-04-11,17:23:53.26,1531.310,0000.89,007.43
2018-04-11,17:23:53.30,1531.309,0000.89,007.43
2018-04-11,17:23:53.34,1531.309,0000.89,007.43
2018-04-11,17:23:53.39,1531.300,0000.89,007.43
2018-04-11,17:23:53.43,1531.304,0000.91,007.43
2018-04-11,17:23:53.47,1531.296,0000.95,007.43
2018-04-11,17:23:53.53,1531.298,0000.95,007.40
2018-04-11,17:23:53.57,1531.308,0000.95,007.43
2018-04-11,17:23:53.61,1531.300,0000.99,007.43
2018-04-11,17:23:53.66,1531.307,0001.03,007.43
2018-04-11,17:23:53.70,1531.305,0000.99,007.43
2018-04-11,17:23:53.74,1531.300,0001.01,007.43
2018-04-11,17:23:53.78,1531.311,0001.01,007.43
2018-04-11,17:23:53.83,1531.300,0001.01,007.43
2018-04-11,17:23:53.87,1531.303,0001.05,007.43
2018-04-11,17:23:53.91,1531.300,0001.03,007.43
2018-04-11,17:23:53.96,1531.304,0000.99,007.43
2018-04-11,17:23:54.00,1531.306,0001.01,007.43
2018-04-11,17:23:54.04,1531.304,0001.01,007.43
2018-04-11,17:23:54.08,1531.296,0000.97,007.43
2018-04-11,17:23:54.14,1531.299,0000.97,007.40
2018-04-11,17:23:54.18,1531.304,0001.01,007.43
2018-04-11,17:23:54.23,1531.301,0000.99,007.43
2018-04-11,17:23:54.27,1531.304,0000.97,007.43
2018-04-11,17:23:54.31,1531.300,0000.97,007.43
2018-04-11,17:23:54.35,1531.307,0000.95,007.43
2018-04-11,17:23:54.40,1531.308,0000.97,007.43
2018-04-11,17:23:54.44,1531.301,0000.99,007.43
2018-04-11,17:23:54.48,1531.298,0000.99,007.43
2018-04-11,17:23:54.53,1531.300,0000.93,007.43
2018-04-11,17:23:54.57,1531.302,0000.89,007.43
2018-04-11,17:23:54.61,1531.302,0000.93,007.43
2018-04-11,17:23:54.66,1531.298,0000.93,007.43
2018-04-11,17:23:54.70,1531.300,0000.89,007.43
2018-04-11,17:23:54.75,1531.304,0000.87,007.40
2018-04-11,17:23:54.80,1531.297,0000.87,007.43
2018-04-11,17:23:54.84,1531.302,0000.89,007.43
2018-04-11,17:23:54.88,1531.300,0000.89,007.43
2018-04-11,17:23:54.92,1531.297,0000.87,007.43
2018-04-11,17:23:54.97,1531.303,0000.86,007.43
2018-04-11,17:23:55.01,1531.299,0000.84,007.43
2018-04-11,17:23:55.05,1531.306,0000.82,007.43
2018-04-11,17:23:55.10,1531.298,0000.82,007.43
2018-04-11,17:23:55.14,1531.296,0000.80,007.43
2018-04-11,17:23:55.18,1531.298,0000.76,007.43
2018-04-11,17:23:55.23,1531.293,0000.74,007.43
2018-04-11,17:23:55.27,1531.294,0000.74,007.43
2018-04-11,17:23:55.31,1531.297,0000.76,007.43
2018-04-11,17:23:55.37,1531.294,0000.70,007.40
2018-04-11,17:23:55.41,1531.301,0000.67,007.43
2018-04-11,17:23:55.46,1531.294,0000.68,007.43
2018-04-11,17:23:55.50,1531.293,0000.70,007.43
2018-04-11,17:23:55.54,1531.293,0000.70,007.43
2018-04-11,17:23:55.58,1531.289,0000.70,007.43
2018-04-11,17:23:55.63,1531.293,0000.68,007.43
2018-04-11,17:23:55.67,1531.294,0000.70,007.43
2018-04-11,17:23:55.71,1531.295,0000.72,007.43
2018-04-11,17:23:55.76,1531.294,0000.70,007.43
2018-04-11,17:23:55.80,1531.297,0000.72,007.43
2018-04-11,17:23:55.84,1531.300,0000.74,007.43
2018-04-11,17:23:55.89,1531.294,0000.76,007.43
2018-04-11,17:23:55.94,1531.291,0000.74,007.40
2018-04-11,17:23:55.98,1531.292,0000.74,007.43
2018-04-11,17:23:56.03,1531.286,0000.76,007.43
2018-04-11,17:23:56.07,1531.284,0000.76,007.43
2018-04-11,17:23:56.11,1531.286,0000.78,007.43
2018-04-11,17:23:56.16,1531.300,0000.80,007.43
2018-04-11,17:23:56.20,1531.291,0000.84,007.43
2018-04-11,17:23:56.24,1531.286,0000.86,007.43
2018-04-11,17:23:56.28,1531.298,0000.84,007.43
2018-04-11,17:23:56.33,1531.289,0000.87,007.43
2018-04-11,17:23:56.37,1531.296,0000.89,007.43
2018-04-11,17:23:56.41,1531.292,0000.86,007.43
2018-04-11,17:23:56.46,1531.290,0000.86,007.43
